Z,k,Symbole,E_exp_eV,E_pred_eV,m,Delta,Err_percent,Lambda_e,Eps_0,Eps_1,Eps_2,Eps_3,Eps_4,Eps_5,Eps_6,Eps_7,Eps_8,Eps_9,Eps_10,Eps_11,Eps_12,Eps_13,Eps_14,,,Factor_4_Zk
45,28,Rh,1604.9,1604.9189739968,3,4.214598146,0.001182254146676677,5.95,0,1,1,0,0,0,-1,0,0,1,0,0,0,-1,1,,,17179869184.0
45,29,Rh,1677.6,1677.5970324735997,3,4.405454391999999,0.00017689117788495705,5.95,0,0,1,0,0,1,0,1,-1,-1,0,0,0,1,0,,,4294967296.0
45,30,Rh,1763.0,1762.9807228544,3,4.629676268,0.0010934285649445176,5.95,0,0,0,1,-1,0,-1,0,0,1,0,0,1,0,0,,,1073741824.0
45,31,Rh,1851.0,1851.0048301696002,3,4.860832012,0.0002609491950380593,5.95,0,1,0,0,1,-1,0,-1,1,0,0,0,0,1,0,,,268435456.0
45,32,Rh,1903.0,1902.9677071776005,3,4.997289147000001,0.001696942848110376,5.95,1,0,0,1,1,0,0,0,0,0,1,1,-1,0,0,,,67108864.0
45,33,Rh,2063.0,2062.9825270656,4,1.354374033,0.0008469672515680016,5.95,0,1,0,-1,0,1,-1,0,0,-1,0,0,1,0,0,,,16777216.0
45,34,Rh,2129.22,2129.2247300576,3,5.5914514969999995,0.00022214978256014675,5.95,1,0,1,0,1,0,-1,1,0,0,1,0,0,0,0,,,4194304.0
45,35,Rh,5018.0,5018.0102749728,3,13.177547991,0.00020476231168372076,5.95,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,,,1048576.0
45,36,Rh,5203.0,5202.9824850528,3,13.663294341,0.0003366316970928866,5.95,1,0,-1,0,0,0,-1,0,0,0,0,1,0,1,1,,,262144.0
45,37,Rh,5406.0,5405.979283174401,4,3.5490935420000005,0.00038321911948327,5.95,1,0,0,0,0,0,1,0,0,1,0,1,0,-1,0,,,65536.0
45,38,Rh,5600.0,5599.995509248,5,0.9191169100000001,8.019199999255631e-05,5.95,0,0,0,0,0,0,0,0,1,1,0,-1,-1,1,0,,,16384.0
45,39,Rh,5940.0,5939.9015815552,4,3.899620261,0.0016568761750806473,5.95,1,-1,1,0,0,0,-1,-1,0,0,0,0,0,0,1,,,4096.0
45,40,Rh,6161.0,6160.912437836801,4,4.044716674,0.0014212329686647677,5.95,1,0,1,1,0,0,0,-1,0,0,0,0,1,0,0,,,1024.0
45,41,Rh,6444.0,6443.7774621696,4,4.230421128,0.0034534113966502547,5.95,1,0,0,1,-1,0,0,-1,1,0,0,0,0,1,0,,,256.0
45,42,Rh,6623.262,6623.2751018112,4,4.348263591,0.0001978150826679234,5.95,0,0,1,1,0,-1,0,1,-1,0,0,0,0,1,0,,,64.0
45,43,Rh,27486.979,27486.9155723904,4,18.045506547,0.00023075511353530442,5.95,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,,,16.0
45,44,Rh,28312.031,28311.9113985792,4,18.587126706,0.0004224402721227646,5.95,0,0,1,0,0,0,0,0,0,-1,0,1,1,1,1,,,4.0
46,0,Pd,8.336839,8.3368927343625,-1,5.6046337710000005,0.0006445412044168077,5.95,1,0,0,1,0,0,0,-1,0,0,0,1,-1,0,1,,,4.951760157141521e+27
46,1,Pd,19.43,19.429953146800003,0,3.2655383440000003,0.00024113844568753376,5.95,1,-1,0,0,0,0,0,1,-1,0,0,-1,0,0,1,,,1.2379400392853803e+27
46,2,Pd,32.93,32.930233754599996,1,1.383623267,0.0007098530215500041,5.95,0,0,1,1,-1,1,1,0,-1,0,0,0,0,0,0,,,3.094850098213451e+26
46,3,Pd,46.0,45.999733422300004,0,7.731047634,0.0005795167391220917,5.95,1,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,,,7.737125245533627e+25
46,4,Pd,61.0,61.001321213349996,0,10.252322892999999,0.002165923524584003,5.95,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,,,1.9342813113834067e+25
46,5,Pd,84.1,84.0996241176,1,3.533597652,0.0004469469678871442,5.95,1,1,0,0,0,-1,-1,1,0,0,0,0,0,1,0,,,4.835703278458517e+24
46,6,Pd,101.0,101.00116083925,0,16.974985015,0.0011493457920842543,5.95,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,,,1.2089258196146292e+24
46,7,Pd,120.0,120.00002230720003,1,5.042017744000001,1.8589333355597166e-05,5.95,1,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,0,,,3.022314549036573e+23
46,8,Pd,141.0,140.99790074720002,2,1.4810703860000003,0.0014888317730350834,5.95,1,1,1,-1,0,0,0,0,0,0,-1,0,0,1,0,,,7.555786372591432e+22
46,9,Pd,159.9,159.9002541374,1,6.718498072999999,0.00015893520950081619,5.95,0,1,0,1,1,0,0,1,0,-1,0,0,1,0,0,,,1.888946593147858e+22
46,10,Pd,238.57,238.5696033294,1,10.023932913,0.00016627010940065847,5.95,1,0,0,1,-1,0,0,1,0,0,0,1,0,1,0,,,4.722366482869645e+21
46,11,Pd,260.0,260.00323799240005,1,10.924505798000002,0.0012453816923250719,5.95,0,0,0,1,-1,1,1,0,0,0,1,0,0,1,0,,,1.1805916207174113e+21
46,12,Pd,286.0,286.00056275840035,3,0.7510518980000009,0.000196768671450748,5.95,1,0,-1,0,0,0,1,0,1,0,0,0,0,1,-1,,,2.9514790517935283e+20
46,13,Pd,311.0,310.99961665919994,3,0.8167006739999998,0.000123260707413497,5.95,1,0,0,-1,0,-1,0,1,0,-1,0,1,0,0,0,,,7.378697629483821e+19
46,14,Pd,342.0,342.0009149872001,2,3.5924465860000008,0.0002675401169813484,5.95,0,1,0,0,0,0,1,0,0,-1,0,1,-1,1,0,,,1.8446744073709552e+19
46,15,Pd,369.1,369.09775458080003,2,3.877077254,0.0006083498238943655,5.95,0,0,0,0,1,1,-1,0,-1,0,0,0,1,0,0,,,4.611686018427388e+18
46,16,Pd,427.0,427.00083265279994,3,1.1213257159999999,0.00019500065572434063,5.95,1,0,1,0,1,-1,0,0,0,0,0,-1,1,0,0,,,1.152921504606847e+18
46,17,Pd,457.5,457.49871859300004,1,19.222635235000002,0.0002800889617409681,5.95,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,,,2.8823037615171174e+17
46,18,Pd,810.0,809.9974641248,2,8.508376724,0.00031307101234693776,5.95,0,1,0,1,0,0,-1,0,1,1,0,0,1,0,0,,,7.205759403792794e+16
46,19,Pd,869.0,869.0095356600001,2,9.128251425,0.0010973141542113772,5.95,0,0,0,1,0,1,0,0,0,0,0,1,0,-1,1,,,1.8014398509481984e+16
46,20,Pd,933.0,932.9859347647999,2,9.800272424,0.0015075278885385108,5.95,0,0,0,0,1,-1,0,1,0,0,1,0,0,1,0,,,4503599627370496.0
46,21,Pd,1000.0,1000.0035733631988,4,0.6565149509999992,0.00035733631988250637,5.95,1,0,0,0,0,1,1,0,-1,0,0,1,0,-1,0,,,1125899906842624.0
46,22,Pd,1065.0,1064.99728538,2,11.186946275,0.0002548938967141885,5.95,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,1,,,281474976710656.0
46,23,Pd,1145.0,1144.9997459712,3,3.006827064,2.2185921406118693e-05,5.95,1,0,-1,-1,-1,0,0,1,0,0,0,1,0,0,0,,,70368744177664.0
46,24,Pd,1218.0,1218.0036070271992,4,0.7996347209999994,0.0002961434482120699,5.95,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1,,,17592186044416.0
46,25,Pd,1290.0,1290.0009649408,3,3.387607576,7.480161240553487e-05,5.95,0,0,1,0,0,1,1,-1,0,0,-1,0,1,0,0,,,4398046511104.0
46,26,Pd,1366.0,1365.9893700824,2,14.348627837,0.0007781784480233761,5.95,0,0,0,0,1,1,0,0,-1,1,1,0,0,0,1,,,1099511627776.0
46,27,Pd,1438.0,1437.9968091048001,2,15.105008499,0.00022189813629000518,5.95,0,1,0,0,1,0,0,0,-1,0,1,0,0,1,1,,,274877906944.0
46,28,Pd,1644.0,1644.00063184,3,4.31722855,3.843309003019571e-05,5.95,0,0,0,0,1,1,1,0,1,0,0,0,1,0,-1,,,68719476736.0
46,29,Pd,1706.2,1706.1998027871998,3,4.480566709,1.155859806768097e-05,5.95,0,0,0,0,1,0,-1,1,-1,-1,0,0,0,0,1,,,17179869184.0
46,30,Pd,1781.3,1781.2986365663999,3,4.6777800329999994,7.654149217372158e-05,5.95,1,0,1,0,1,0,1,0,0,0,0,-1,1,0,0,,,4294967296.0
46,31,Pd,1869.0,1868.9941542272002,3,4.908072884,0.0003127754307025269,5.95,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,1,,,1073741824.0
46,32,Pd,1962.0,1962.0073005568001,3,5.152330096,0.0003720976962357949,5.95,0,0,0,1,0,0,-1,0,0,0,1,0,-1,0,1,,,268435456.0
46,33,Pd,2016.0,2015.9922670720002,4,1.323524335,0.00038357777776629144,5.95,1,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,1,,,67108864.0
46,34,Pd,2181.0,2180.9847495744,3,5.727375918,0.0006992400550109256,5.95,0,1,0,1,-1,0,0,0,0,1,0,-1,0,0,1,,,16777216.0
46,35,Pd,2248.87,2248.8465821696,3,5.905584512,0.0010413154339700165,5.95,1,0,0,0,-1,0,0,1,0,-1,1,0,1,0,0,,,4194304.0
46,36,Pd,5284.0,5284.0089807232,4,3.469018501,0.0001699606964379982,5.95,0,1,1,0,0,0,1,0,1,0,1,0,-1,0,0,,,1048576.0
46,37,Pd,5475.0,5475.0035968768,4,3.594408874,6.56963799040622e-05,5.95,0,1,0,0,0,-1,0,0,-1,0,1,1,0,0,0,,,262144.0
46,38,Pd,5683.0,5683.028371955202,4,3.7309797610000013,0.0004992425690954055,5.95,0,1,1,0,0,1,0,0,0,0,0,1,0,1,-1,,,65536.0
46,39,Pd,5880.0,5879.9373695999975,5,0.9650632499999996,0.0010651428571852076,5.95,1,0,0,1,0,-1,1,1,-1,0,0,0,0,0,0,,,16384.0
46,40,Pd,6242.0,6242.041740748798,5,1.0244947709999996,0.0006687079269074844,5.95,0,0,0,1,-1,-1,0,0,1,0,-1,0,1,0,0,,,4096.0
46,41,Pd,6469.0,6468.958236876801,4,4.246952624,0.0006455885484528743,5.95,0,1,0,-1,0,0,-1,0,1,0,0,0,1,0,0,,,1024.0
46,42,Pd,6759.0,6758.984528128,3,17.74943416,0.00022890770823464845,5.95,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,,,256.0
46,43,Pd,6943.097,6943.1075458304,4,4.558237622,0.0001518894291781877,5.95,0,0,1,0,0,0,-1,-1,0,0,1,0,1,0,0,,,64.0
46,44,Pd,28776.032,28775.908482048002,5,4.72293666,0.0004292390000025046,5.95,0,0,1,-1,0,1,0,1,0,0,-1,0,1,0,0,,,16.0
46,45,Pd,29622.678,29622.7630705664,5,4.861929338,0.0002871805391854004,5.95,0,1,0,0,-1,0,-1,-1,0,1,0,0,0,0,1,,,4.0
47,0,Ag,7.576234,7.5762884415750005,-1,5.093303154,0.0007185835997161552,5.95,1,0,-1,0,1,-1,0,0,0,1,1,0,0,0,0,,,1.9807040628566084e+28
47,1,Ag,21.4844,21.484534455650003,0,3.6108461270000003,0.0006258292063183147,5.95,0,0,0,1,0,0,0,1,0,0,-1,1,-1,1,0,,,4.951760157141521e+27
47,2,Ag,34.8,34.799802217250004,0,5.848706255000001,0.000568341235611567,5.95,0,0,1,0,0,0,1,-1,0,-1,1,0,0,1,0,,,1.2379400392853803e+27
47,3,Ag,49.0,49.000141689450004,0,8.235317931,0.0002891621428651498,5.95,0,0,0,0,0,1,1,0,-1,-1,0,0,1,1,0,,,3.094850098213451e+26
47,4,Ag,65.0,65.00080949810001,0,10.924505798000002,0.0012453816923250719,5.95,0,0,0,1,-1,1,1,0,0,0,1,0,0,1,0,,,7.737125245533627e+25
47,5,Ag,82.0,81.99944623920001,2,0.8613387210000001,0.0006753180487663019,5.95,0,0,1,-1,0,0,0,0,0,-1,0,1,1,-1,0,,,1.9342813113834067e+25
47,6,Ag,106.0,106.0000078634,1,4.453781843,7.418301887239651e-06,5.95,1,0,0,0,0,0,0,1,1,0,-1,-1,0,0,1,,,4.835703278458517e+24
47,7,Ag,125.0,124.99751470080002,1,5.251996416000001,0.0019882393599800706,5.95,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,,,1.2089258196146292e+24
47,8,Ag,145.1,145.0992836804,1,6.096608558,0.0004936730530683528,5.95,1,0,1,0,1,0,0,0,0,1,-1,0,0,1,0,,,3.022314549036573e+23
47,9,Ag,167.0,167.0002404112,1,7.016816823999999,0.00014395880239312294,5.95,0,0,1,1,-1,0,0,0,0,1,0,0,1,0,0,,,7.555786372591432e+22
47,10,Ag,188.0,187.9996013056,1,7.899142912,0.00021207148935665845,5.95,1,0,0,0,0,-1,-1,0,1,0,0,0,1,1,0,,,1.888946593147858e+22
47,11,Ag,271.46,271.4628978894,1,11.406004113,0.0010675198555969022,5.95,0,0,1,-1,0,0,1,0,-1,0,0,0,1,0,1,,,4.722366482869645e+21
47,12,Ag,294.0,294.00127633520003,2,3.0882487010000004,0.00043412761905850625,5.95,0,1,0,1,0,0,1,0,-1,-1,0,0,0,1,0,,,1.1805916207174113e+21
47,13,Ag,321.0,321.004384008,2,3.37189479,0.0013657345794355672,5.95,0,0,1,0,0,0,-1,-1,1,0,0,0,1,0,0,,,2.9514790517935283e+20
47,14,Ag,347.0,346.99764349599997,2,3.6449332299999995,0.0006791077809894842,5.95,0,0,1,0,1,-1,0,1,0,0,-1,0,1,0,0,,,7.378697629483821e+19
47,15,Ag,381.0,380.99838585199996,2,4.002083884999999,0.00042366089240005887,5.95,0,1,0,1,-1,0,1,0,0,1,0,0,0,0,0,,,1.8446744073709552e+19
47,16,Ag,408.43,408.4299123743998,3,1.0725575429999994,2.145425169590645e-05,5.95,0,1,0,1,0,0,0,-1,1,0,0,0,1,-1,0,,,4.611686018427388e+18
47,17,Ag,469.0,469.00078137920013,3,1.2316196990000003,0.00016660537316296899,5.95,1,0,0,0,0,-1,0,1,0,0,0,-1,0,1,0,,,1.152921504606847e+18
47,18,Ag,500.87,500.8673212816001,2,5.261211358000001,0.0005348131051810648,5.95,1,0,0,-1,0,0,0,0,1,1,-1,0,0,1,0,,,2.8823037615171174e+17
47,19,Ag,885.0,884.9964871776,3,2.324045397,0.0003969290847470992,5.95,0,1,0,0,1,-1,1,0,-1,1,0,0,0,0,0,,,7.205759403792794e+16
47,20,Ag,946.0,946.0017778680001,2,9.936993465,0.0001879353065634425,5.95,0,0,0,1,0,1,0,1,0,-1,1,0,1,0,0,,,1.8014398509481984e+16
47,21,Ag,1013.0,1012.995879028,2,10.640713015,0.0004068086870690735,5.95,0,1,-1,0,0,1,0,0,1,1,0,0,1,0,0,,,4503599627370496.0
47,22,Ag,1082.0,1081.9925023823998,2,11.365467461999998,0.0006929406284811035,5.95,0,0,0,0,0,0,0,1,1,0,0,0,1,-1,1,,,1125899906842624.0
47,23,Ag,1149.0,1148.9977088128003,3,3.0173259160000008,0.00019940706699013577,5.95,1,0,-1,0,0,-1,0,-1,0,1,0,0,0,1,0,,,281474976710656.0
47,24,Ag,1231.0,1230.999211848,2,12.93066399,6.402534525109742e-05,5.95,0,1,0,0,-1,0,-1,0,0,0,0,1,0,1,1,,,70368744177664.0
47,25,Ag,1308.0,1308.0023767328003,3,3.4348801910000004,0.0001817074006313258,5.95,1,0,-1,0,0,0,0,0,-1,0,-1,0,1,1,0,,,17592186044416.0
47,26,Ag,1382.0,1381.9784811167995,3,3.6291451709999984,0.0015570827207338931,5.95,0,1,0,0,-1,1,0,0,0,0,1,0,1,-1,0,,,4398046511104.0
47,27,Ag,1460.0,1460.010134822401,4,0.9585150570000005,0.0006941659178708456,5.95,0,0,0,1,0,-1,0,0,1,0,1,1,0,0,-1,,,1099511627776.0
47,28,Ag,1535.0,1535.0113924096001,2,16.124069248,0.0007421765211823004,5.95,0,0,0,0,0,0,0,1,1,-1,1,1,0,0,1,,,274877906944.0
47,29,Ag,1747.0,1746.9991584191998,3,4.5877078739999995,4.817291357584715e-05,5.95,0,0,0,0,0,0,1,0,-1,0,-1,-1,1,0,1,,,68719476736.0
47,30,Ag,1810.5,1810.526292064,3,4.75453333,0.00145219906103383,5.95,1,1,0,1,0,0,0,0,1,0,-1,0,0,1,0,,,17179869184.0
47,31,Ag,1888.0,1888.0127353696,3,4.958016637,0.0006745428813571372,5.95,1,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,,,4294967296.0
47,32,Ag,1979.0,1979.0137478272004,4,1.2992474710000002,0.0006946855583832527,5.95,0,1,1,0,0,0,0,-1,-1,0,0,0,1,0,0,,,1073741824.0
47,33,Ag,2077.0,2077.0052372608006,4,1.3635801190000003,0.00025215506984308124,5.95,1,0,1,0,-1,0,0,0,1,0,0,0,-1,1,0,,,268435456.0
47,34,Ag,2131.0,2131.0038375584,3,5.596123523,0.00018008251524809124,5.95,1,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,,,67108864.0
47,35,Ag,2302.0,2301.9786812064,3,6.045112082999999,0.0009260987662958491,5.95,1,0,0,1,0,1,0,0,1,0,-1,0,1,0,0,,,16777216.0
47,36,Ag,2371.99,2371.9888034752003,3,6.228962194000001,5.044392259347311e-05,5.95,0,0,0,0,1,-1,-1,0,0,0,0,-1,0,1,1,,,4194304.0
47,37,Ag,5558.0,5558.003620915201,5,0.9122248590000002,6.514780858729047e-05,5.95,0,1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,,,1048576.0
47,38,Ag,5753.0,5752.939114944,3,15.10750818,0.0010583183730260444,5.95,0,0,1,0,0,1,-1,0,0,1,0,0,0,1,1,,,262144.0
47,39,Ag,5966.0,5966.0968592512,4,3.9168177909999997,0.0016235208045580027,5.95,0,0,0,1,0,0,1,1,-1,0,-1,0,1,0,0,,,65536.0
47,40,Ag,6170.0,6170.0201883264,3,16.202784108,0.0003272014003221268,5.95,0,0,0,1,0,0,0,-1,1,0,1,0,1,0,1,,,16384.0
47,41,Ag,6551.0,6551.015885254401,3,17.203298018,0.00024248594719779892,5.95,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,,,4096.0
47,42,Ag,6785.0,6785.011507456,4,4.45444558,0.00016960141488415957,5.95,0,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,,,1024.0
47,43,Ag,7082.0,7082.027367475201,5,1.162360059,0.00038643709687465034,5.95,1,0,0,0,-1,0,0,-1,1,1,0,0,0,0,0,,,256.0
47,44,Ag,7271.298,7271.273043865604,5,1.1934206020000007,0.00034321429812565274,5.95,1,0,0,0,-1,0,1,0,1,0,1,0,-1,0,0,,,64.0
47,45,Ag,30097.314,30097.378134476803,5,4.939827031,0.0002130903668168231,5.95,0,0,0,1,1,-1,0,0,1,-1,0,0,0,1,0,,,16.0
47,46,Ag,30965.78,30965.7410076672,5,5.082349824,0.0001259207189363949,5.95,0,1,1,0,1,0,-1,0,0,0,0,0,1,0,0,,,4.0
48,0,Cd,8.99382,8.993660581325,-1,6.046158374,0.001772535752313148,5.95,0,1,1,1,1,0,0,0,0,0,0,0,-1,0,1,,,7.922816251426434e+28
48,1,Cd,16.908313,16.908176606299996,0,2.841710353999999,0.0008066665196203966,5.95,0,0,0,1,0,-1,0,0,0,0,0,1,1,-1,0,,,1.9807040628566084e+28
48,2,Cd,37.468,37.468286985499994,0,6.297191089999999,0.0007659482758355574,5.95,0,0,1,0,1,0,1,0,0,0,1,1,0,-1,0,,,4.951760157141521e+27
48,3,Cd,51.0,50.9995512068,0,8.571353144,0.0008799866666673578,5.95,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1,,,1.2379400392853803e+27
48,4,Cd,67.9,67.8998560345,0,11.41174051,0.00021202577319777064,5.95,0,0,0,0,0,1,0,1,0,1,-1,1,1,0,0,,,3.094850098213451e+26
48,5,Cd,87.0,86.99997924939998,1,3.655461312999999,2.385126438524424e-05,5.95,0,0,1,0,0,0,-1,0,0,1,1,1,0,-1,0,,,7.737125245533627e+25
48,6,Cd,105.0,105.00002699199999,1,4.411765839999999,2.570666665525052e-05,5.95,0,1,-1,1,0,0,0,0,0,1,-1,0,1,0,0,,,1.9342813113834067e+25
48,7,Cd,130.1,130.10129829899998,1,5.4664411049999995,0.0009979239046765001,5.95,0,1,-1,1,-1,0,0,0,0,1,0,1,0,0,0,,,4.835703278458517e+24
48,8,Cd,150.0,150.00015316720007,2,1.5756318610000006,0.0001021114667120552,5.95,1,0,0,0,0,1,1,0,0,1,0,0,-1,0,0,,,1.2089258196146292e+24
48,9,Cd,173.0,172.99892350160005,2,1.8172155830000003,0.0006222534103778076,5.95,0,0,0,0,1,0,0,0,-1,0,1,1,0,-1,0,,,3.022314549036573e+23
48,10,Cd,195.0,194.99975755120002,1,8.193267124,0.0001243327179386492,5.95,0,0,0,0,0,0,0,1,0,-1,-1,0,1,0,1,,,7.555786372591432e+22
48,11,Cd,218.0,218.00208065439998,1,9.159751287999999,0.0009544286238419272,5.95,1,0,0,0,1,0,1,0,-1,0,1,0,1,0,0,,,1.888946593147858e+22
48,12,Cd,305.0,305.0009557504,2,3.203791552,0.00031336078688850726,5.95,1,-1,0,0,0,0,0,0,1,-1,0,1,0,0,0,,,4.722366482869645e+21
48,13,Cd,329.0,328.9991540108,1,13.823493866,0.0002571395744686612,5.95,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,,,1.1805916207174113e+21
48,14,Cd,358.0,357.99830461360006,2,3.7604863930000003,0.0004735716200962875,5.95,1,0,-1,0,0,0,-1,0,0,1,0,-1,0,0,1,,,2.9514790517935283e+20
48,15,Cd,385.0,384.9990494224,2,4.044107662,0.00024690327272942165,5.95,0,0,1,0,1,0,1,0,0,0,0,0,-1,1,0,,,7.378697629483821e+19
48,16,Cd,421.0,421.00628400320005,2,4.4223349160000005,0.0014926373396795362,5.95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,1.8446744073709552e+19
48,17,Cd,452.6,452.60115880560005,2,4.754213853,0.0002560330534749868,5.95,0,0,0,0,1,0,0,0,0,1,-1,1,-1,1,0,,,4.611686018427388e+18
48,18,Cd,513.0,513.0058721088001,3,1.3471792860000003,0.001144660584810254,5.95,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0,,,1.152921504606847e+18
48,19,Cd,546.19,546.1871510479999,2,5.737259989999999,0.0005216045698631969,5.95,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-1,,,2.8823037615171174e+17
48,20,Cd,963.0,962.9896625664003,4,0.6322148520000002,0.0010734614329923106,5.95,0,0,0,1,1,1,1,-1,0,0,-1,0,0,0,0,,,7.205759403792794e+16
48,21,Cd,1026.0,1026.0021134048,2,10.777333124,0.00020598487329012645,5.95,0,0,1,0,0,-1,1,-1,0,0,0,0,0,1,1,,,1.8014398509481984e+16
48,22,Cd,1095.0,1095.0153047008,3,2.8755654010000002,0.0013976895707776967,5.95,0,1,0,0,-1,0,0,-1,0,0,1,0,-1,0,1,,,4503599627370496.0
48,23,Cd,1167.0,1166.9999876863992,4,0.7661502019999995,1.055150024974992e-06,5.95,0,1,0,0,0,1,-1,0,-1,0,0,0,0,-1,1,,,1125899906842624.0
48,24,Cd,1237.0,1236.999103312,2,12.99368806,7.248892481904901e-05,5.95,1,0,0,1,0,-1,0,0,0,1,0,1,0,0,1,,,281474976710656.0
48,25,Cd,1320.0,1319.9965395288,2,13.865509869,0.0002621569090920137,5.95,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,,,70368744177664.0
48,26,Cd,1401.0,1401.0027814944,3,3.679103943,0.00019853635974993307,5.95,1,0,0,0,0,-1,0,0,1,1,0,-1,1,0,0,,,17592186044416.0
48,27,Cd,1477.0,1476.9954937696002,3,3.8786646370000004,0.00030509345970100316,5.95,1,0,0,-1,0,-1,0,-1,0,0,0,1,1,0,0,,,4398046511104.0
48,28,Cd,1558.0,1558.034428272,3,4.091476965,0.002209773555841704,5.95,0,1,0,-1,0,-1,1,0,0,0,0,0,1,0,0,,,1099511627776.0
48,29,Cd,1635.0,1635.0002772319997,3,4.293593164999999,1.6956085607909492e-05,5.95,0,0,1,1,0,0,-1,1,0,0,0,0,0,-1,1,,,274877906944.0
48,30,Cd,1852.0,1852.0148926496004,3,4.863484487000001,0.0008041387473201741,5.95,1,0,0,0,0,0,1,0,1,0,0,-1,0,1,0,,,68719476736.0
48,31,Cd,1917.9,1917.9077527680001,3,5.0365224600000005,0.00040423212889336053,5.95,0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,1,,,17179869184.0
48,32,Cd,1998.0,1998.0044540288009,4,1.3117151090000005,0.00022292436440764576,5.95,0,0,0,0,0,1,0,-1,0,-1,-1,0,0,0,1,,,4294967296.0
48,33,Cd,2091.0,2090.9739724832,3,5.491003079,0.0012447401625913965,5.95,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0,,,1073741824.0
48,34,Cd,2195.0,2194.9896173856,3,5.764153407,0.00047301204555748425,5.95,1,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,,,268435456.0
48,35,Cd,2250.0,2250.0057419391997,4,1.4771571309999998,0.0002551972977623033,5.95,0,1,0,1,-1,0,1,0,0,0,0,0,0,0,0,,,67108864.0
48,36,Cd,2427.0,2426.9866237344,3,6.373389243,0.0005511440296692483,5.95,1,0,1,1,0,0,0,0,0,-1,0,0,0,0,1,,,16777216.0
48,37,Cd,2498.62,2498.6245795616005,3,6.561514127000001,0.00018328363659226587,5.95,0,1,-1,0,0,1,1,0,0,0,1,0,0,0,0,,,4194304.0
48,38,Cd,5839.0,5838.915940927999,4,3.8333219149999995,0.0014396141805250032,5.95,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,,,1048576.0
48,39,Cd,6039.0,6038.9730201696,3,15.858647637,0.0004467599006424226,5.95,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,,,262144.0
48,40,Cd,6257.0,6257.0303231072,3,16.431277109,0.00048462693303938847,5.95,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,,,65536.0
48,41,Cd,6460.0,6459.9559832192,3,16.964170124,0.0006813743157913408,5.95,0,0,1,-1,0,0,0,1,0,0,1,0,1,0,1,,,16384.0
48,42,Cd,6869.0,6868.993791385602,4,4.509581008000001,9.038600084465807e-05,5.95,0,1,0,0,0,0,0,-1,1,0,1,-1,0,1,0,,,4096.0
48,43,Cd,7109.0,7109.0375038592,4,4.667172731,0.000527554637784705,5.95,0,0,0,1,1,0,0,1,0,0,-1,-1,0,0,1,,,1024.0
48,44,Cd,7414.0,7414.136556736001,4,4.867474105,0.0018418766657780476,5.95,1,1,0,-1,0,0,1,0,0,0,0,-1,0,0,1,,,256.0
48,45,Cd,7607.95,7607.9542340704,3,19.978871413,5.565323642168556e-05,5.95,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,,,64.0
48,46,Cd,31451.07,31451.542622975998,5,5.162083545,0.0015027246322560487,5.95,0,1,0,0,0,0,1,1,0,-1,0,-1,0,0,1,,,16.0
48,47,Cd,32341.587,32341.352554291203,5,5.308126404,0.0007249047759980257,5.95,1,0,-1,0,-1,1,-1,0,0,0,0,0,0,0,1,,,4.0
49,0,In,5.7863558,5.786350718050006,0,0.9724959190000009,8.782643463018274e-05,5.95,0,1,0,0,0,1,1,1,0,1,0,0,0,0,-1,,,3.1691265005705735e+29
49,1,In,18.87041,18.870381862499997,0,3.1714927499999996,0.00014910910787235723,5.95,1,0,0,0,0,0,1,1,1,0,0,0,1,0,-1,,,7.922816251426434e+28
49,2,In,28.04415,28.044349229750004,0,4.713336005,0.0007104146497788994,5.95,1,-1,0,0,0,1,0,1,-1,0,1,0,0,0,0,,,1.9807040628566084e+28
